Theta1,Theta1dot, Theta2, Theta2dot
-148.664786,-10.366054,-40.618020,14.750742
-148.716842,-10.034384,-40.544110,14.152927
-148.767226,-9.686607,-40.473172,13.613351
-148.815863,-9.333688,-40.404905,13.146342
-148.862733,-8.986095,-40.338941,12.758272
-148.907867,-8.652859,-40.274885,12.448649
-148.951342,-8.341028,-40.212346,12.211926
-148.993268,-8.055566,-40.150963,12.039460
-149.033777,-7.799588,-40.090419,11.921188
-149.073020,-7.574754,-40.030447,11.846843
-149.111151,-7.381697,-39.970831,11.806703
-149.148332,-7.220398,-39.911405,11.791992
-149.184721,-7.090476,-39.852045,11.795042
-149.220477,-6.991399,-39.792665,11.809326
-149.255752,-6.922625,-39.733211,11.829427
-149.290701,-6.883693,-39.673656,11.850983
-149.325473,-6.874280,-39.613995,11.870637
-149.360217,-6.894236,-39.554238,11.886005
-149.395081,-6.943603,-39.494407,11.895658
-149.430212,-7.022634,-39.434531,11.899131
-149.465761,-7.131799,-39.374639,11.896941
-149.501880,-7.271793,-39.314759,11.890648
-149.538726,-7.443544,-39.254909,11.882917
-149.576457,-7.648206,-39.195092,11.877627
-149.615242,-7.887143,-39.135293,11.879998
-149.655253,-8.161894,-39.075467,11.896759
-149.696672,-8.474083,-39.015536,11.936347
-149.739688,-8.825282,-38.955377,12.009114
-149.784497,-9.216760,-38.894813,12.127526
-149.831302,-9.649109,-38.833603,12.306257
-149.880306,-10.121694,-38.771433,12.562040
-149.931710,-10.631934,-38.707902,12.913061
-149.985696,-11.174473,-38.642518,13.377575
-150.042421,-11.740445,-38.574700,13.971436
-150.101991,-12.317188,-38.503793,14.704442
-150.164447,-12.888809,-38.429099,15.575862
-150.229753,-13.437817,-38.349936,16.570235
-150.297782,-13.947455,-38.265712,17.654927
-150.368329,-14.403845,-38.176009,18.780579
-150.441120,-14.796995,-38.080666,19.884424
-150.515835,-15.120397,-37.979843,20.895566
-150.592122,-15.369724,-37.874057,21.741244
-150.669608,-15.541422,-37.764185,22.353696
-150.747902,-15.631757,-37.651440,22.677524
-150.826591,-15.636497,-37.537298,22.677104
-150.905242,-15.551183,-37.423398,22.342931
-150.983398,-15.371884,-37.311406,21.695315
-151.060583,-15.096377,-37.202868,20.784004
-151.136311,-14.725753,-37.099060,19.683063
-151.210104,-14.266279,-37.000877,18.481299
-151.281522,-13.730939,-36.908762,17.269564
-151.350192,-13.139576,-36.822707,16.127338
-151.415850,-12.516777,-36.742320,15.112074
-151.478353,-11.887890,-36.666935,14.254627
-151.537689,-11.274914,-36.595748,13.561611
-151.593950,-10.694007,-36.527937,13.022369
-151.647307,-10.155107,-36.462740,12.616857
-151.697976,-9.662986,-36.399498,12.321873
-151.746197,-9.218799,-36.337671,12.114873
-151.792210,-8.821515,-36.276831,11.975803
-151.836253,-8.468972,-36.216648,11.887674
-151.878547,-8.158579,-36.156876,11.836493
-151.919306,-7.887725,-36.097338,11.810933
-151.958725,-7.654002,-36.037912,11.801948
-151.996992,-7.455310,-35.978519,11.802415
-152.034280,-7.289887,-35.919118,11.806842
-152.070757,-7.156313,-35.859690,11.811147
-152.106583,-7.053480,-35.800240,11.812483
-152.141910,-6.980568,-35.740785,11.809131
-152.176890,-6.937010,-35.681348,11.800411
-152.211669,-6.922458,-35.621957,11.786635
-152.246394,-6.936746,-35.562638,11.769080
-152.281209,-6.979853,-35.503408,11.749972
-152.316260,-7.051855,-35.444274,11.732490
-152.351691,-7.152871,-35.385225,11.720776
-152.387650,-7.282981,-35.326230,11.719937
-152.424281,-7.442125,-35.267231,11.736040
-152.461732,-7.629961,-35.208138,11.776068
-152.500147,-7.845690,-35.148826,11.847806
-152.539665,-8.087835,-35.089132,11.959605
-152.580418,-8.354002,-35.028849,12.119984
-152.622526,-8.640657,-34.967726,12.336991
-152.666089,-8.942967,-34.905476,12.617314
-152.711184,-9.254805,-34.841775,12.965177
-152.757854,-9.568959,-34.776284,13.381133
-152.806106,-9.877583,-34.708661,13.861002
-152.855909,-10.172797,-34.638589,14.395208
-152.907190,-10.447316,-34.565803,14.968716
-152.959841,-10.694903,-34.490116,15.561621
-153.013722,-10.910565,-34.411445,16.150287
-153.068670,-11.090464,-34.329826,16.708823
-153.124501,-11.231650,-34.245428,17.210748
-153.181019,-11.331732,-34.158551,17.630724
-153.238014,-11.388582,-34.069622,17.946322
-153.295267,-11.400146,-33.979176,18.139766
-153.352547,-11.364369,-33.887836,18.199543
-153.409615,-11.279232,-33.796277,18.121727
-153.466222,-11.142896,-33.705186,17.910804
-153.522108,-10.953951,-33.615224,17.579838
-153.577010,-10.711760,-33.526980,17.149854
-153.630660,-10.416906,-33.440934,16.648404
-153.682797,-10.071683,-33.357423,16.107397
-153.733172,-9.680551,-33.276624,15.560329
-153.781561,-9.250387,-33.198548,15.039199
-153.827775,-8.790342,-33.123048,14.571523
-153.871672,-8.311240,-33.049843,14.177952
-153.913166,-7.824558,-32.978556,13.870999
-153.952224,-7.341291,-32.908751,13.655068
-153.988871,-6.871000,-32.839975,13.527634
-154.023176,-6.421270,-32.771791,13.481067
-154.055244,-5.997619,-32.703801,13.504570
-154.085207,-5.603733,-32.635663,13.585818
-154.113216,-5.241874,-32.567095,13.712132
-154.139430,-4.913310,-32.497880,13.871207
-154.164017,-4.618695,-32.427859,14.051496
-154.187147,-4.358357,-32.356934,14.242377
-154.208990,-4.132492,-32.285058,14.434202
-154.229720,-3.941283,-32.212231,14.618305
-154.249511,-3.784963,-32.138496,14.787005
-154.268537,-3.663832,-32.063936,14.933635
-154.286977,-3.578248,-31.988665,15.052586
-154.305008,-3.528603,-31.912824,15.139379
-154.322812,-3.515295,-31.836578,15.190750
-154.340572,-3.538700,-31.760107,15.204729
-154.358473,-3.599143,-31.683598,15.180717
-154.376701,-3.696890,-31.607242,15.119541
-154.395445,-3.832135,-31.531225,15.023487
-154.414894,-4.005005,-31.455719,14.896312
-154.435238,-4.215566,-31.380879,14.743229
-154.456666,-4.463829,-31.306830,14.570888
-154.479369,-4.749746,-31.233664,14.387340
-154.503538,-5.073182,-31.161430,14.202009
-154.529362,-5.433844,-31.090131,14.025661
-154.557029,-5.831163,-31.019713,13.870351
-154.586723,-6.264091,-30.950060,13.749315
-154.618625,-6.730815,-30.880990,13.676747
-154.652903,-7.228403,-30.812247,13.667350
-154.689711,-7.752398,-30.743503,13.735554
-154.729178,-8.296478,-30.674356,13.894288
-154.771401,-8.852298,-30.604341,14.153290
-154.816431,-9.409681,-30.532949,14.517083
-154.864268,-9.957244,-30.459649,14.982966
-154.914854,-10.483402,-30.383935,15.539518
-154.968073,-10.977508,-30.305362,16.166097
-155.023755,-11.430791,-30.223597,16.833555
-155.081691,-11.836799,-30.138457,17.506034
-155.141636,-12.191305,-30.049946,18.143496
-155.203330,-12.491823,-29.958268,18.704622
-155.266500,-12.736978,-29.863835,19.149861
-155.330866,-12.925953,-29.767256,19.444521
-155.396145,-13.058127,-29.669308,19.561780
-155.462052,-13.132920,-29.570898,19.485364
-155.528296,-13.149847,-29.473003,19.211543
-155.594588,-13.108712,-29.376613,18.750039
-155.660636,-13.009959,-29.282660,18.123565
-155.726150,-12.855143,-29.191953,17.365895
-155.790850,-12.647512,-29.105128,16.518596
-155.854473,-12.392584,-29.022607,15.626738
-155.916783,-12.098496,-28.944586,14.734090
-155.977590,-11.775834,-28.871044,13.878527
-156.036756,-11.436784,-28.801774,13.088573
-156.094206,-11.093753,-28.736433,12.381849
-156.149925,-10.757936,-28.674593,11.765644
-156.203956,-10.438298,-28.615798,11.239078
-156.256384,-10.141194,-28.559597,10.795883
-156.307327,-9.870546,-28.505576,10.426982
-156.356920,-9.628311,-28.453366,10.122411
-156.405307,-9.415050,-28.402647,9.872534
-156.452634,-9.230425,-28.353150,9.668678
-156.499046,-9.073591,-28.304648,9.503387
-156.544682,-8.943475,-28.256949,9.370462
-156.589677,-8.838962,-28.209895,9.264876
-156.634159,-8.759009,-28.163350,9.182665
-156.678252,-8.702716,-28.117198,9.120800
-156.722075,-8.669362,-28.071338,9.077082
-156.765743,-8.658430,-28.025680,9.050057
-156.809369,-8.669611,-27.980140,9.038949
-156.853064,-8.702809,-27.934639,9.043631
-156.896940,-8.758135,-27.889095,9.064609
-156.941106,-8.835907,-27.843425,9.103033
-156.985678,-8.936631,-27.797542,9.160737
-157.030770,-9.060987,-27.751345,9.240290
-157.076501,-9.209796,-27.704722,9.345083
-157.122995,-9.383967,-27.657542,9.479423
-157.170380,-9.584415,-27.609654,9.648643
-157.218786,-9.811939,-27.560877,9.859200
-157.268351,-10.067028,-27.510998,10.118737
-157.319211,-10.349604,-27.459764,10.436037
-157.371502,-10.658670,-27.406880,10.820803
-157.425355,-10.991886,-27.351999,11.283103
-157.480887,-11.345133,-27.294727,11.832365
-157.538194,-11.712172,-27.234625,12.475786
-157.597338,-12.084598,-27.171219,13.216168
-157.658340,-12.452241,-27.104028,14.049468
-157.721168,-12.804088,-27.032597,14.962627
-157.785737,-13.129509,-26.956543,15.932388
-157.851912,-13.419349,-26.875607,16.925604
-157.919509,-13.666451,-26.789698,17.901012
-157.988313,-13.865497,-26.698938,18.812047
-158.058082,-14.012349,-26.603682,19.610251
-158.128551,-14.103303,-26.504526,20.249052
-158.199437,-14.134522,-26.402300,20.687902
-158.270438,-14.101789,-26.298026,20.896623
-158.341228,-14.000584,-26.192872,20.859542
-158.411459,-13.826436,-26.088072,20.578696
-158.480760,-13.575523,-25.984837,20.075317
-158.548744,-13.245537,-25.884257,19.388968
-158.615012,-12.836788,-25.787216,18.574095
-158.679171,-12.353453,-25.694316,17.694197
-158.740852,-11.804614,-25.605839,16.814241
-158.799736,-11.204507,-25.521745,15.992514
-158.855578,-10.571452,-25.441710,15.273625
-158.908227,-9.925500,-25.365199,14.684496
-158.957632,-9.285575,-25.291553,14.234332
-159.003835,-8.667210,-25.220079,13.917969
-159.046952,-8.081512,-25.150115,13.720823
-159.087152,-7.535325,-25.081074,13.623620
-159.124636,-7.032079,-25.012470,13.605898
-159.159620,-6.572850,-24.943916,13.648098
-159.192325,-6.157290,-24.875124,13.732576
-159.222969,-5.784321,-24.805892,13.843908
-159.251765,-5.452600,-24.736094,13.968859
-159.278919,-5.160787,-24.665670,14.096209
-159.304631,-4.907692,-24.594614,14.216552
-159.329095,-4.692319,-24.522967,14.322134
-159.352499,-4.513875,-24.450807,14.406733
-159.375029,-4.371741,-24.378244,14.465578
-159.396866,-4.265430,-24.305409,14.495308
-159.418191,-4.194545,-24.232451,14.493937
-159.439182,-4.158738,-24.159527,14.460832
-159.460015,-4.157673,-24.086796,14.396681
-159.480865,-4.191000,-24.014413,14.303450
-159.501904,-4.258335,-23.942524,14.184321
-159.523304,-4.359244,-23.871257,14.043623
-159.545233,-4.493232,-23.800715,13.886752
-159.567859,-4.659720,-23.730978,13.720078
-159.591345,-4.858018,-23.662090,13.550856
-159.615851,-5.087279,-23.594059,13.387129
-159.641533,-5.346419,-23.526851,13.237618
-159.668542,-5.634011,-23.460390,13.111583
-159.697021,-5.948144,-23.394549,13.018614
-159.727103,-6.286247,-23.329157,12.968331
-159.758907,-6.644922,-23.263991,12.969939
-159.792536,-7.019794,-23.198783,13.031602
-159.828069,-7.405458,-23.133224,13.159657
-159.865557,-7.795563,-23.066977,13.357702
-159.905016,-8.183062,-22.999685,13.625698
-159.946431,-8.560637,-22.930997,13.959259
-159.989745,-8.921203,-22.860587,14.349297
-160.034868,-9.258385,-22.788176,14.782149
-160.081676,-9.566866,-22.713559,15.240168
-160.130022,-9.842507,-22.636622,15.702709
-160.179737,-10.082283,-22.557357,16.147346
-160.230637,-10.284063,-22.475867,16.551210
-160.282529,-10.446342,-22.392374,16.892363
-160.335213,-10.567989,-22.307205,17.151171
-160.388482,-10.648057,-22.220787,17.311622
-160.442127,-10.685677,-22.133623,17.362527
-160.495934,-10.680043,-22.046266,17.298510
-160.549683,-10.630464,-21.959296,17.120655
-160.603156,-10.536502,-21.873279,16.836708
-160.656128,-10.398174,-21.788742,16.460755
-160.708379,-10.216226,-21.706133,16.012351
-160.759690,-9.992462,-21.625804,15.515128
-160.809856,-9.730079,-21.547982,14.994959
-160.858686,-9.433921,-21.472768,14.477829
-160.906016,-9.110536,-21.400133,13.987609
-160.951714,-8.767945,-21.329930,13.544069
-160.995692,-8.415078,-21.261918,13.161434
-161.037901,-8.061008,-21.195788,12.847792
-161.078343,-7.714162,-21.131192,12.605380
-161.117055,-7.381720,-21.067777,12.431591
-161.154115,-7.069309,-21.005202,12.320327
-161.189623,-6.780986,-20.943158,12.263372
-161.223702,-6.519437,-20.881379,12.251530
-161.256486,-6.286266,-20.819644,12.275459
-161.288118,-6.082304,-20.757779,12.326191
-161.318744,-5.907880,-20.695652,12.395425
-161.348513,-5.763034,-20.633177,12.475665
-161.377573,-5.647670,-20.570300,12.560272
-161.406071,-5.561661,-20.507004,12.643466
-161.434156,-5.504915,-20.443298,12.720329
-161.461975,-5.477419,-20.379217,12.786798
-161.489674,-5.479255,-20.314813,12.839678
-161.517402,-5.510617,-20.250157,12.876667
-161.545308,-5.571817,-20.185329,12.896388
-161.573541,-5.663289,-20.120416,12.898434
-161.602256,-5.785598,-20.055505,12.883424
-161.631607,-5.939442,-19.990682,12.853066
-161.661755,-6.125662,-19.926021,12.810226
-161.692862,-6.345237,-19.861581,12.759013
-161.725098,-6.599280,-19.797401,12.704885
-161.758638,-6.889006,-19.733490,12.654765
-161.793661,-7.215666,-19.669822,12.617182
-161.830354,-7.580432,-19.606325,12.602423
-161.868911,-7.984191,-19.542876,12.622660
-161.909527,-8.427238,-19.479288,12.691999
-161.952398,-8.908822,-19.415304,12.826341
-161.997718,-9.426561,-19.350582,13.042878
-162.045663,-9.975760,-19.284697,13.359000
-162.096387,-10.548800,-19.217137,13.790370
-162.149999,-11.134833,-19.147314,14.348075
-162.206556,-11.720109,-19.074592,15.035077
-162.266042,-12.289142,-18.998326,15.842674
-162.328363,-12.826532,-18.917927,16.748088
-162.393352,-13.318868,-18.832930,17.714098
-162.460775,-13.755969,-18.743066,18.691025
-162.530350,-14.131041,-18.648322,19.620514
-162.601763,-14.439914,-18.548980,20.440344
-162.674681,-14.679900,-18.445635,21.089729
-162.748756,-14.848793,-18.339181,21.514934
-162.823631,-14.944281,-18.230776,21.675046
-162.898934,-14.963821,-18.121771,21.547337
-162.974282,-14.904904,-18.013616,21.131301
-163.049277,-14.765630,-17.907748,20.450284
-163.123513,-14.545573,-17.805472,19.549970
-163.196582,-14.246913,-17.707850,18.493532
-163.268091,-13.875705,-17.615620,17.353930
-163.337677,-13.442870,-17.529149,16.204395
-163.405038,-12.964180,-17.448441,15.108805
-163.469955,-12.458737,-17.373186,14.114212
-163.532305,-11.946200,-17.302853,13.247612
-163.592067,-11.443912,-17.236787,12.517465
-163.649301,-10.965041,-17.174300,11.918487
-163.704135,-10.518146,-17.114739,11.437306
-163.756734,-10.107782,-17.057521,11.057188
-163.807286,-9.735547,-17.002148,10.761141
-163.855984,-9.401117,-16.948207,10.533588
-163.903018,-9.103082,-16.895365,10.361039
-163.948573,-8.839509,-16.843351,10.232199
-163.992820,-8.608323,-16.791953,10.137811
-164.035922,-8.407515,-16.741003,10.070393
-164.078031,-8.235263,-16.690371,10.023977
-164.119290,-8.089985,-16.639955,9.993868
-164.159834,-7.970364,-16.589675,9.976454
-164.199791,-7.875342,-16.539469,9.969048
-164.239285,-7.804111,-16.489291,9.969784
-164.278435,-7.756096,-16.439098,9.977531
-164.317358,-7.730935,-16.388858,9.991847
-164.356168,-7.728458,-16.338537,10.012953
-164.394979,-7.748662,-16.288102,10.041723
-164.433906,-7.791683,-16.237512,10.079700
-164.473062,-7.857756,-16.186720,10.129113
-164.512565,-7.947168,-16.135668,10.192917
-164.552531,-8.060190,-16.084281,10.274816
-164.593080,-8.196983,-16.032466,10.379292
-164.634329,-8.357477,-15.980106,10.511582
-164.676400,-8.541210,-15.927058,10.677610
-164.719406,-8.747139,-15.873149,10.883803
-164.763460,-8.973418,-15.818174,11.136761
-164.808662,-9.217199,-15.761895,11.442711
-164.855097,-9.474480,-15.704041,11.806744
-164.902832,-9.740084,-15.644320,12.231827
-164.951904,-10.007824,-15.582425,12.717728
-165.002320,-10.270876,-15.518054,13.260022
-165.054055,-10.522301,-15.450927,13.849435
-165.107045,-10.755598,-15.380817,14.471723
-165.161196,-10.965119,-15.307569,15.108126
-165.216386,-11.146256,-15.231126,15.736347
-165.272469,-11.295370,-15.151544,16.331858
-165.329283,-11.409562,-15.069003,16.869395
-165.386650,-11.486374,-14.983808,17.324557
-165.444378,-11.523533,-14.896389,17.675454
-165.502267,-11.518780,-14.807280,17.904381
-165.560104,-11.469816,-14.717102,17.999400
-165.617664,-11.374336,-14.626531,17.955691
-165.674711,-11.230169,-14.536262,17.776474
-165.731000,-11.035509,-14.446967,17.473308
-165.786276,-10.789231,-14.359257,17.065656
-165.840279,-10.491302,-14.273639,16.579667
-165.892752,-10.143257,-14.190485,16.046208
-165.943446,-9.748660,-14.110012,15.498308
-165.992134,-9.313401,-14.032272,14.968213
-166.038617,-8.845686,-13.957156,14.484444
-166.082740,-8.355554,-13.884418,14.069316
-166.124400,-7.854001,-13.813707,13.737409
-166.163546,-7.351874,-13.744601,13.495273
-166.200182,-6.858879,-13.676653,13.342309
-166.234359,-6.382930,-13.609421,13.272412
-166.266166,-5.929933,-13.542496,13.275860
-166.295719,-5.503928,-13.475519,13.341016
-166.323154,-5.107442,-13.408188,13.455598
-166.348620,-4.741906,-13.340264,13.607514
-166.372271,-4.408043,-13.271566,13.785317
-166.394267,-4.106175,-13.201973,13.978420
-166.414766,-3.836447,-13.131414,14.177160
-166.433930,-3.598959,-13.059865,14.372802
-166.451921,-3.393851,-12.987348,14.557521
-166.468901,-3.221327,-12.913922,14.724407
-166.485033,-3.081655,-12.839680,14.867481
-166.500482,-2.975148,-12.764745,14.981738
-166.515417,-2.902125,-12.689266,15.063210
-166.530004,-2.862881,-12.613408,15.109029
-166.544414,-2.857652,-12.537352,15.117491
-166.558819,-2.886583,-12.461287,15.088101
-166.573390,-2.949714,-12.385403,15.021607
-166.588300,-3.046970,-12.309885,14.919996
-166.603721,-3.178157,-12.234908,14.786475
-166.619823,-3.342975,-12.160629,14.625425
-166.636776,-3.541027,-12.087185,14.442333
-166.654747,-3.771828,-12.014681,14.243725
-166.673903,-4.034804,-11.943191,14.037088
-166.694404,-4.329277,-11.872751,13.830796
-166.716410,-4.654409,-11.803351,13.634035
-166.740076,-5.009123,-11.734937,13.456708
-166.765551,-5.391962,-11.667405,13.309309
-166.792977,-5.800911,-11.600594,13.202703
-166.822484,-6.233179,-11.534292,13.147774
-166.854188,-6.684974,-11.468230,13.154882
-166.888185,-7.151329,-11.402087,13.233078
-166.924546,-7.626044,-11.335499,13.389096
-166.963307,-8.101821,-11.268068,13.626198
-167.004469,-8.570624,-11.199385,13.943059
-167.047990,-9.024248,-11.129050,14.332926
-167.093788,-9.454960,-11.056702,14.783278
-167.141740,-9.856077,-10.982047,15.276114
-167.191694,-10.222323,-10.904886,15.788839
-167.243469,-10.549906,-10.825135,16.295592
-167.296869,-10.836343,-10.742842,16.768837
-167.351683,-11.080150,-10.658197,17.181079
-167.407696,-11.280489,-10.571524,17.506600
-167.464688,-11.436880,-10.483276,17.723179
-167.522439,-11.549004,-10.394013,17.813721
-167.580725,-11.616620,-10.304378,17.767663
-167.639323,-11.639570,-10.215062,17.582006
-167.698007,-11.617882,-10.126766,17.261818
-167.756555,-11.551942,-10.040159,16.820060
-167.814745,-11.442738,-9.955842,16.276710
-167.872361,-11.292177,-9.874309,15.657210
-167.929196,-11.103426,-9.795928,14.990350
